"COLBY HALL, NEW LONDON, N.H.",43.412508,-71.9792580051796
"15 AND 17 WEST HOUSTON STREET",36.0464104,-95.8063112
"HOTEL SAVOY [NEW YORK]",40.7644819,-73.9744847382876
"HOFFMAN HOUSE NEW YORK, NY",41.9349027,-74.0227220925811
"CALIFORNIA",36.7014631,-118.7559974
"THE VENDOME, [BOSTON, MA?]",42.3519922,-71.077816
"Pronto Ristorante",51.5602909,7.6850354
"BALTIMORE,MD.",39.2908816,-76.610759
"374 FIFTH AVENUE, [NY,NY]",42.7976632,-73.9527343
"NEW YORK HOTEL,N.Y.",11.5648115,104.919578400911
"Lutèce",48.8566101,2.3514992
"156 2ND AVE. NY",40.7295516,-73.9867553
"SPOKANE, WA",47.6579425,-117.4212265
"BROOKLYN[NY]",40.6501038,-73.9495823
"MANHATTAN HOTEL,NY",40.7902778,-73.9597222
"Cafe Martin",48.1887414,16.3339196
"Restaurant Allard, 41 Rue Saint-Andre-des-Arts, France",48.8533371,2.3410727
"Hotel Frankfurter Hof",50.0111384,8.3529027
"LINCOLN CLUB,BROOKLYN,NY",40.6670592,-73.9265128818998
"CORONADO BEACH, CA",32.6834758,-117.185742184956
""NEW YORK"",40.7306458,-73.9866136
"CHICAGO,[IL]",41.8755546,-87.6244212
"ADELAIDE [AUSTRALIA?]",-34.9274284,138.599899
"DETROIT,MICH.",42.3486635,-83.0567375
"THE BRUNSWICK, BOSTON, MA",42.31193,-71.083337
"ON ROUTE",41.9687931,-87.6881061
"HOFFMAN HOUSE CAFE, NEW YORK, NY",41.9349027,-74.0227220925811
"Le Restaurant d'Olympe",39.464464,-0.3988808
"358 BOWERY, NEW YORK CITY",40.7228282,-73.9931527
"BROOKLYN,NY",40.6501038,-73.9495823
"NASHVILLE, TN",36.1622296,-86.7743531
"Bohemian Club",37.7880234,-122.4113765
"ARGYLE,THE,[BROOKLYN,NY]",40.640431,-73.966174
"UNION LEAGUE,(PHILADELPHIA,PA)",40.0656864,-74.9956466122834
"Bali",-8.4560181,115.270385511912
"HOTEL RUSSELL, (?)",51.52263415,-0.125013902180308
"50 WEST 17TH STREET, NYC",40.73873695,-73.994755193111
"SS DORIC",37.43093235,14.4802850758897
"THE ALTON LIMITED",51.1490714,-0.9795119
"HOTEL BELLEVUE",40.6277306,14.5906978
"ORLANDO, FLORIDA",28.5421232,-81.3790475
"CLEVELAND [OH]",41.5051613,-81.6934446
"GOESCHENEN",46.6676488,8.588703
"DEER PARK,MD",39.6417726,-76.3085694
"SINTON HOTEL",28.0364881,-97.5094278
"139 EIGHTH STREET,  NY",42.6575824,-73.7255715
"Restaurant Zum Hanseaten",53.58273885,6.67255485533241
"LONG BEACH,L.I.,NY;",40.5885116,-73.657861
"HARVARD HALL (NEW YORK?)",42.023976,-75.1126675
"Agora",3.4601484,30.7658008
"RIGI-KALTBAD",47.0447063,8.4661769
"ZURICH",37.182261,-118.260475
"COLORADO SPRINGS,COLO.",38.8339578,-104.8253485
"IROQUOIS HOTEL. (?)",45.84701925,-84.6183969969954
"SAVOY HOTEL.NY",40.7623826,-73.9655675291268
"PARIS, FRANCE",48.8566101,2.3514992
"NEW YORK;",40.7306458,-73.9866136
"AUDITORIUM ANNEX",-25.75228305,28.2285716594545
"HABANA, CUBA",23.1372362,-82.3764766
"LA HAYE, (HOLLAND)",52.0799838,4.3113461
"ON BOARD "ALTON"",43.40046225,-79.8277317579455
"373-375 WEST STREET, NEW YORK, NY",42.487925,-73.388189
"STRATFORD, [PHILADELPHIA?], PA",40.100457,-75.051301
"ST. GEORGE, S.I.",51.4586702,-2.5475735
"OLD ORCHARD, ME",19.2013361,-103.578959901269
"130 BROADWAY, [NEW YORK]",40.70999855,-73.9642855409744
"The Pen and Sword",53.553428,-1.4611706862535
"COPENHAGEN",55.6867243,12.5700724
"R.M.S. CAMPANIA",33.4106947,-82.2901231
"Ristorante Grand Hotel",49.2939515,-0.115743134871617
"THE COCHRAN, WASHINGTON,D.C.",45.7048943,-123.4088003
"BROADWAY AND 63RD ST., [NEW YORK, NY];",40.7712807,-73.9823623
"NEW YOK",39.89726405,32.78274615
"(NEW YORK?)",40.7306458,-73.9866136
"FANEUIL HALL, [BOSTON, MA]",42.3600335,-71.05623415
"Restaurante Tavares",-19.836473,-44.5205578
"DELMONICO [NY]",40.698108,-73.944956
"203-5 SIXTH AVE. NY",42.7965419,-73.9519965
"NATIONAL HOTEL, WASHINGTON, DC",38.8949549,-77.0366456
"CALCUTTA, INDIA",22.5677459,88.3476023
"Surf Room",-28.0296649,153.4314491
"Akbar",6.7174765,122.231871679091
"MOUNT WASHINGTON, NH",44.27046,-71.3035311
"5TH AVE. & 15TH ST. NY",40.7282106,-73.2604341
"The Palace Hotel",50.438347,-3.56110326631061
"ROCHESTER, NY",43.157285,-77.615214
"88 CORTLANDT STREET, [NEW YORK, NY]",40.6294711,-74.1332681964008
"TAMPA BAY, FL",27.6886419,-82.5723193
"Steigenberger Hotels",52.39221665,13.5184547281567
"Persian Room",41.8659801,12.5962742
"BELLEVUE HOTEL",-12.279455,49.2947058
"RECTOR'S,NY",42.862298,-74.016515
"EDINBURGH, SCOTLAND",55.9495628,-3.1914972
"THE SAVOY HOTEL, LONDON, ENGLAND",51.5100312,-0.120268715784764
"SHERRY'S NY",41.368572,-73.6096154
"MURRAY HILL HOTEL,THE,[NY]",40.7481574,-73.97875
"SPRINGFIELD, MASS.",42.1014831,-72.589811
"THE ORCHARD; ESSINGTON, PA",52.6629694,-2.0240416
"MINNEAPOLIS,MINN;",44.9772995,-93.2654692
"Orchid Room",37.5052867,-122.2599339
"Die Pfanne",48.5595488,9.5608241
"HOTEL FLANDERS",40.8456549,-74.6948843
"SHERRY'S, NEW YORK, NY",41.368572,-73.6096154
"LONG BEACH, NY",40.5885116,-73.657861
"BUDAPEST, HUNGARY",47.4983815,19.0404707
"DELMONICO'S, [NEW YORK]",40.7050005,-74.0102731
"SS DEUTSCHLAND",53.28084475,10.4377425480628
"CHELSEA, THE",51.4875417,-0.1682205
"70 AND 72 WEST 46TH STREET, NEW YORK CITY",40.7576896,-73.9829647
"13 WEST 33RD ST., (NEW YORK, NY)",40.7549149,-74.0019575
"Franziskaner",47.5638855,10.7899514
"DELMONICO'S NY",40.7050005,-74.0102731
"25 BARCLAY ST., NEW YORK, NY",40.7135972,-74.0115941
"WHITECHAPEL ROAD, LONDON, ENGLAND",51.5176847,-0.0656604
"TEN EYCK,THE",42.5882638,-89.4103430575567
"Cavanagh's",52.36126775,-8.683261201687
"Karl Ratzsch's",43.0400851,-87.9071921
"BOSTON; MA",42.3604823,-71.0595678
"ASCOT [ENGLAND]",51.4101286,-0.6680194
"SMYRNA,TURKEY;",38.4153421,27.144474
"Terrace Restaurant",41.0119594,28.9779749
"LARCHMONT, NY (?)",40.9278769,-73.7517983
"CHAMBERS STREET, [NYC]",40.7155081,-74.0092451
"restaurant Lassere, France",43.5617494,0.487936
"MURRAY HILL HOTEL, THE, NEW YORK, NY",40.7481574,-73.97875
"[EN ROUTE]",45.19732665,-0.0546160040294407
"The Greenhouse",55.5046817,-2.7027953
"[COLORADO SPRINGS, CO]",38.8339578,-104.8253485
"HOTEL MARLBOROUGH",-41.47447475,173.833026257761
"BREMEN,[GERMANY]",53.0758196,8.8071646
"ST.AUGUSTINE,FLORIDA",29.8946952,-81.3145395
"THE PULLMAN COMPANY - EN ROUTE",41.6636706,-87.5909303611073
"WALDORF ASTORIA HOTEL, NEW YORK, NY",40.756502,-73.9733616430607
"Seehotel Uberfahrt",47.69682945,11.7577892656527
"WALDORF-ASTORIA HOTEL, THE, NEW YORK, NY",40.756502,-73.9733616430607
"DARMSTADT",49.872775,8.651177
"Hampshire House",42.38515495,-72.5285819529741
"DELMONICO,[NY]",40.698108,-73.944956
"NASHVILLE, TENN.",36.1622296,-86.7743531
"AUDITORIUM HOTEL, CHICAGO, IL",41.9253235,-87.7700097242894
"TONHALLE,ZURICH,SWITZERLAND",47.3657083,8.53782132879398
"Four Seasons Hotel",22.286634,114.156700076877
"DELMONICO'S [NY]",40.7050005,-74.0102731
"STEAMSHIP",51.509002,-0.005638369030701
"QUEEN CITY CLUB CINCINNATI OH",39.1007548,-84.5063309
"Blum's ",59.3432221,18.0392298
"MONTGOMERY,AL",40.854565,-78.272415
"THE ALBION, LONDON, ENGLAND",51.49431075,-0.212724623694286
"SAN FRANCISCO,CA",46.8443248,-71.2743272
"NEW YORK ATHLETIC CLUB, [NEW YORK]",40.76636125,-73.9790106390132
"BUTTE,MONTANA",46.0131505,-112.5365089
"199 WASHINGTON STREET, [NY, NY]",41.025301,-73.9324009
"SOMERSET CLUB, BOSTON, MA",42.3601275,-71.0614783
"KONIGIN LUISE",52.5108044,13.3645501
"16 & 18 PARK PLACE, NEW YORK",42.2472591,-73.7824527
"Restaurante Tipico",-0.2574072,-78.5213452
"White Elephant",51.8014354,-98.5457676
"Hofbrauhaus",50.10600725,8.91591027239752
"MAJESTIC HOTEL",51.5687551,-0.0979897997412586
"AUGUSTA, ME",44.310583,-69.779663
"CLUBHOUSE, NEW YORK",40.88274055,-73.5680187473733
"AUDITORIUM HOTEL",46.6997331,10.0966659479341
"NORTH BRITISH STATION HOTEL, EDINBURGH",55.9528383,-3.18951443164953
"ARGYLE,THE,BROOKLYN,NY",40.640431,-73.966174
"PROVIDENCE, R.I.",41.8239891,-71.4128343
"SS ST PAUL",7.7110438,28.0019301138129
"ARLINGTON CLUB,PORTLAND,OREGON;",45.51786855,-122.681859641942
"(CHICAGO,IL)",41.8755546,-87.6244212
"HAMBURG,[GERMANY]",53.550341,10.000654
"SONOMA",38.5110803,-122.8473388
"WINDSOR CASTLE; [ LONDON,ENGLAND]",51.36259135,-0.168537955083598
"BATH (ENGLAND?)",51.3813864,-2.3596963
"DELMONICOS, (NY)",40.7050005,-74.0102731
"NEW ORLEANS, LA",51.90491615,4.48745086187502
"CHICAGO [IL]",41.8755546,-87.6244212
"NUREMBERG, GERMANY",49.453872,11.077298
"Russian Tea Room; 150 West 57th Street",40.7650339,-73.9793005
"MADRID,SPAIN",40.4167047,-3.7035825
"SAN FRANCISCO,CA;",46.8443248,-71.2743272
"HARTFORD, CT",41.3403944,-72.0243982
"OMAHA, NEBRASKA",41.2587317,-95.9378732
"HOLLAND HOUSE, NEW YORK CITY",40.7177648,-73.8390901
"108-110 WEST 38TH STREET, NEW YORK, NY",40.7576207,-73.9985466
"NASHVILLE, TENN;",36.1622296,-86.7743531
"CAR ASTORIA",51.4611741,-2.12081030561335
"(DETROIT,MI?)",42.3486635,-83.0567375
"EN ROUTE - :FRIEDRICH DER GROSSE"",51.5617123,7.2583333
"HOTEL MANHATTAN, NEW YORK",40.7902778,-73.9597222
"779 BROADWAY, NEW YORK, NY",40.7314762,-73.9918766
"HOTEL MANHATTAN",-2.19906545,-79.8936251892686
"DETROIT CLUB, DETROIT, MI",42.3296207,-83.0506703285068
"PUEBLO,COLORADO",38.2544472,-104.609141
"Restaurant Erholung",50.98111285,10.9903835889296
"CP",-1.090668,10.2431755
"CLEVELAND, OH",41.5051613,-81.6934446
"ESSEX COUNTY COUNTRY CLUB, ORANGE, NJ",40.7842297,-74.2627669083879
"PROVIDENCE, RI",51.4325529,-2.6640439
"WARWICK, RI",41.7002024,-71.4161108
"BWAY & 63RD ST. NY",40.7712807,-73.9823623
"BALTIMORE,MD",39.2908816,-76.610759
"ST. LOUIS, [MO];",38.6272733,-90.1978889
"AUDITORIUM, CHICAGO, IL",41.9253235,-87.7700097242894
"BELGRADE",45.773279,-111.184535
"Watzenhof",49.594015,8.6911238
"Gramercy Park Hotel",40.73856665,-73.9857723920619
"WALDORF-ASTORIA,[NY]",8.97697515,-79.5247069037448
"ALTOONA, PA",40.518681,-78.394736
"ALBUQUERQUE, NM",35.0841034,-106.6509851
"FANEUIL HALL, BOSTON, MA",42.3600335,-71.05623415
"FAR ROCKAWAY,NY",40.6053825,-73.7551326
"PHILADELPHIA",39.9523993,-75.1635899
"MASONIC TEMPLE,NY",43.97304,-75.91191795
"THE AUDITORIUM",46.6997331,10.0966659479341
"AUDITORIUM HOTEL , CHICAGO, IL",41.9253235,-87.7700097242894
"BROADWAY AND 63RD ST,NY",40.7712807,-73.9823623
"[BERGEN, NORWAY]",60.3943532,5.325551
"CAR WALTON",53.4377455,-2.96653206545788
"PHOENIX,ARIZONA",33.4485866,-112.0773456
"143 LIBERTY STREET, NY",42.102086,-75.899001
"SPOTTED PIG - 314 West 11th Street",40.73563215,-74.0066761264429
"JERSEY CITY, NY",40.71372185,-74.0324652040186
"LINCOLN CLUB (NEW YORK?)",40.9087037,-73.8773951
"PORTLAND,ME",29.0654341,-110.9716788
"TIVOLI",41.960922,12.798884
"Wheeler & Co.",32.112996,-82.7567324
"HOTEL BRUNSWICK [NY?]",40.6594065,-73.9813641
"HOTEL CHAMPLAIN, CLINTON COUNTY, NY;",44.986656,-73.446693
"UNITED STATES HOTEL,BOSTON,MA",42.3604823,-71.0595678
"684 FIFTH AVENUE, NEW YORK, NY",42.7976632,-73.9527343
"R.M.S. "LUCANIA"",48.8908694,2.317946
"BUDAPEST, (HUNGARY)",47.4983815,19.0404707
"CLARK'S [NYC?]",40.7547985,-73.9776337
"CURAZAO",6.401077,-75.481509
"Wilder Mann Ruckersdorf",49.4936709,11.2417561
"passa tempo",-20.650556,-44.495833
"PARK ROW, NYC",40.7130882,-74.000754
"PULLMAN CAR",46.7365223,-117.1747503
"CHRIST'S COLLEGE; CAMBRIDGE; ENGLAND;",52.20617965,0.122706589854823
"CAMBRIDGE SPRINGS,PA.",41.803668,-80.056444
"NEW YORK CITY, NY",40.7306458,-73.9866136
"BINGHAMPTON,NY",42.1147984,-75.8540822
"NARRAGANSETT PIER,R.I.",41.4323917,-71.4575764
"KOBENHAVN",55.6867243,12.5700724
"FANEUIL HALL, [BOSTON,MASS]",42.3600335,-71.05623415
"102 MADISON ST. ?",53.4676692,-2.1580646
"CLINTON,NY",44.7278943,-73.6686982
"TERRACE GARDEN,?",39.0403886,-76.5107952
"Le Gavroche",46.3346656,2.74341792615561
"WANAMAKER STORE, NEW YORK ?",40.628067,-73.659171
"CHRISTIANIA, NORWAY [OSLO]",59.9132694,10.7391112
"SALT LAKE CITY, UT",40.7670126,-111.8904308
"Restaurante Aviz",41.1477795,-8.6133177
"New York Friars Club",40.7607932,-73.9725635
"UNION LEAGUE",35.50278,-97.5057753025794
"Mexican Village",34.0761008,-118.2884833
"MILANO, ITALY",45.4667971,9.1904984
"HOTEL SAVOY, NY",40.7623826,-73.9655675291268
"57 BROAD STREET, NEW YORK, [NY]",40.6255432,-74.0772994766436
"AGANA, ISLAND OF GUAM",13.4731907,144.764766399533
"LAKEWOOD NJ",40.092024,-74.2121964562147
"UNION LEAGUE PHILADELPHIA [PA?]",40.0656864,-74.9956466122834
"[RIO DE JANEIRO, BRAZIL]",-22.9110137,-43.2093727
"THE AUDITORIUM CHICAGO IL",41.9253235,-87.7700097242894
"Restaurant Royal",55.6393997,12.5746926
"RICHMOND, VA",-32.8660752,151.499496964417
"FAIRMONT HOTEL",41.8860637,-87.6211080196667
"BUFFALO,NY",42.8867166,-78.8783922
"The Traveller's Club",51.50664555,-0.132953271231419
"WEST 125TH STREET,NEW YORK,NY",40.8104687,-73.9518797
"Cafe del Sol",51.52824185,9.88724605
"PALM BEACH, FL",26.6279798,-80.4494174
"CITY OF MEXICO",19.2918479,-99.5562955
"ZERMATT [SWITZERLAND]",46.0222273,7.7494002
"CORDOBA, [?SPAIN]",37.8790699,-4.7765998
"[NEW YORK]",40.7306458,-73.9866136
"DENNIS,CAPE COD,MASS;",41.7353872,-70.1939087
"BOURSE,PHILADELPHIA,[PA]",39.94974755,-75.1481877458217
"THE BRUNSWICK",43.905599,-69.9759914804754
"MUNCHEN, [GERMANY]",48.1371079,11.5753822
"SOUTH POLAND, ME",44.0228511,-70.3647779
"BUDAPEST",47.4983815,19.0404707
"COLON, PANAMA",9.3560848,-79.8963425
"MACKINAC ISLAND, MICH.",45.8492045,-84.6196721
"374 FIFTH AVENUE, NEW YORK, NY",42.7976632,-73.9527343
"ALBANY,NY",42.6511674,-73.754968
"LOUIS SHERRY CAFE'",35.771298,-78.6173238
"PORTLAND,MA",45.5202471,-122.6741949
"MARLBOROUGH HOTEL, [?]",49.8952145,-97.1425282
"GLEN ISLAND, NY",40.885933,-73.7834661
"CAR BRUNSWICK",33.975702,-78.339431
"527 SIXTH AVE. NY",42.7965419,-73.9519965
"Villa Leonhard I",47.0668525,15.4486538
"King's Inn",47.61497965,-122.340455523656
"NARRAGANSETT PIER R.I.",41.4323917,-71.4575764
"HOBOKEN, NJ",40.7433066,-74.0323752
"SS SIERRA",5.58333,34.25
"Kaiserhof",48.7005004,7.2169581
"YOUNG'S HOTEL",38.8986836,-83.2060162
"MUNICH,GERMANY",48.1371079,11.5753822
"59TH ST.& 5TH AVE.NY;",40.6254195,-73.9913184
"BUTLER, PA",40.8913626,-79.9248433
"139 EIGHTH STREET, NEW YORK",42.6575824,-73.7255715
"NEW YORK CITY, MADISON SQUARE;",40.7463889,-73.9838889
"UNION SQUARE, NY",43.009735,-78.194919
"HOTEL ST. FRANCIS",35.68626315,-105.940116052413
"Garden Restaurant",37.794798,-122.4047041
"VICTORIA ST. WESTMINSTER [ENGLAND]",51.496674,-0.1442826
"833 FIFTH AVENUE, NEW YORK",42.7976632,-73.9527343
"PLAZA HOTEL, NY",40.7644819,-73.9744847382876
"PARIS, [FRANCE]",48.8566101,2.3514992
"CHICAGO IL",41.8755546,-87.6244212
"MALONE, NJ",40.205536,-74.748489
"MARLBOROUGH HOUSE",51.50491515,-0.13605620125011
"[SHIP?] BREMEN",53.5405557,8.5842324
"DINING CAR",56.87222675,-5.44946481244184
"Le Coq de La Maison Blanche",48.9127977,2.33529323029429
"The Eye Opener",41.6983679,-72.7231343
"Breidenbacher Hof",51.2253282,6.7777564
"EN ROUTE "FRIEDRICH DER GROSSE"",51.5617123,7.2583333
"41 WEST 23RD STREET, [NEW YORK]",40.75362415,-73.3479970876093
"MILAN, ITALY",45.4667971,9.1904984
"ALBERGO MODERNO, ROME, ITALY",41.4838823,12.6218729
"The Boar's Head Inn",51.0715719,0.1885701
